"cod_cent";"id";"nombre";"tipo_elem";"x";"y"
"47035";6096;"C/, Arturo Soria  - La�d-Briviesca";"URB";"443657.068790506";"4481527.00741647"
"47036";6097;"C/, Arturo Soria  - Dalia-Violin";"URB";"443471.170488692";"4481284.24452952"
"47037";3831;"C/, Dalia  - Arturo Soria-Dalia";"URB";"443454.108754375";"4481234.7302826"
"47038";6098;"C/, Dalia - Jazm�n-Arturo Soria";"URB";"443510.229878822";"4481199.6682629"
"47039";6099;"C/, Bacares - Cuevas de Almanzora-Golfo de Sal�nica";"URB";"443681.734130169";"4481029.96072932"
"47040";6100;"C/, Arturo Soria  - Emeterio Casta�os-Manuel Uribe";"URB";"443612.750853927";"4479426.12630995"
"47041";10167;"C/ Serrano Galvache - Bausa - Arturo Soria";"URB";"443335.900923631";"4480286.09050827"
"47042";6101;"C/, A�astro - Mesena-Arturo Soria";"URB";"443729.321702083";"4479859.73609218"
"47043";6102;"C/, Mesena - Manuel Uribe-A�astro";"URB";"443773.337852947";"4479786.02883491"
"47044";6103;"C/, Mesena  - Ramonet-A�astro";"URB";"443739.32970708";"4479932.60026419"
"47045";10109;"Salida a M-11 E-O  - (Dulce Chac�n-M-11)";"URB";"443757.065962614";"4481707.22604421"
"47046";10010;"Av, San Luis 77 O-E - Eladio L�pez Vilches-Julio D�nvila";"URB";"443362.022008264";"4480785.67301666"
"47401";6104;"C/, Dulce Chac�n - Estaci�n Metro-Ingeniero Emilio Herrera";"URB";"443795.156677292";"4481729.66061785"
"47402";6105;"C/, La�d  - Jazmin-Arturo Soria";"URB";"443707.352414255";"4481528.2861969"
"47403";6106;"C/, Eladio L�pez Vilches - Mesena-Arturo Soria";"URB";"443412.756875833";"4480528.54220266"
"47404";6107;"C/, Alonso Saavedra - Mesena-Arturo Soria";"URB";"443501.392748409";"4480125.19329445"
"47405";3430;"C/, Manuel Uribe - Mesena-Arturo Soria";"URB";"443632.3540076";"4479508.70412837"
"47406";3777;"C/, A�astro  - Burgo de Osma-Mesena";"URB";"443768.564586387";"4479875.08387983"
"47407";6108;"C/, Golfo de Sal�nica  - Espliego-San Luis";"URB";"443590.928365746";"4480693.05705425"
"47408";6109;"C/, Mesena  - Eladio L�pez Vilches-Av, San Luis";"URB";"443601.028714212";"4480642.0936041"
"47409";3778;"Av, San Luis  - Arturo Soria-Mesena";"URB";"443575.319066622";"4480666.55845665"
"47410";6110;"C/, Eladio L�pez Vilches - Mesena-Av, San Luis";"URB";"443691.3035486";"4480585.5767054"
"47411";6111;"Av, San Luis - Julio Danvila-Cuevas Almanzora";"URB";"443782.617957325";"4480515.80843699"
"47412";6112;"Av, San Luis  - Eladio L�pez Vilches-Cuevas Almanzora";"URB";"443761.987381";"4480536.480718"
"47511";9984;"Cta, Sagrados Corazones  - Sta, Mar�a Magdalena-Arturo Soria";"URB";"443418.175664726";"4479775.09215921"
"47601";10009;"C/, Arturo Soria - Eladio L�pez Vilches-Av, San Luis";"URB";"443358.372261921";"4480733.50280895"
"47603";9857;"Acceso Cuesta Sagrado Coraz�n -O - M-30-Cuesta Sagrado Coraz�n";"URB";"443398.285148741";"4479866.55359466"
"48001";4773;"MARCELO USERA O-E(SAN MAGIN-R, YBARRA)";"URB";"439413.085673164";"4470750.87369925"
"48003";4774;"(AFOROS)MAR, USERA E-O(GAB, USERA-R,YBARRA)";"URB";"439827.021784947";"4470787.21367453"
"48004";4775;"MARCELO USERA O-E(JESUS GRAN PODER-MONEDEROS)";"URB";"440500.342256525";"4470959.20244972"
"48006";4777;"MANUEL NOYA N-S(M, SILVELA-MARCELO USERA)";"URB";"439534.647476492";"4470830.86279437"
"48007";4776;"(AFO)R, YBARRA S-N(D, BARRANCO-M, USERA)";"URB";"439627.54907086";"4470573.27113112"
"48008";4781;"(AFO)R, YBARRA N-S(M, USERA-D, BARRANCO)";"URB";"439624.713625062";"4470559.2859929"
"48009";4807;"RAFAELA YBARRA S-N(VERJA-D,BARRANCO)";"URB";"439628.431621913";"4470411.35985361"
"48011";4780;"PTE, DE ANDALUCIA ENTRADA GTA, CADIZ  E-O";"URB";"440701.340926448";"4471143.38162113"
"48012";4804;"AV, ANDALUCIA ENTRE S, FERMIN Y GTA MALAGA O-E";"URB";"441023.941171115";"4469582.4302213"
"48013";4805;"LATERAL ANTONIO LOPEZ ENTRADA GTA CADIZ E-O";"URB";"441065.320349981";"4469834.62743413"
"48014";4806;"AV, ANDALUCIA FRENTE AL HOSPITAL N-S";"URB";"440907.972796318";"4469869.45730124"
"48400";3479;"(TACTICO)SAN MAGIN S-N";"URB";"439379.328390617";"4470730.75240317"
"48401";3517;"(TACTICO)ALMENDRALES S-N";"URB";"440545.079115969";"4470982.08512456"
"48402";4782;"(TACTICO)DOLORES BARRANCO E-O";"URB";"439648.425460306";"4470482.89604963"
"48700";10056;"(AFOROS)MARCELO USERA O-E(ALMENDRALES-GTA,CADIZ)";"URB";"440574.657906397";"4471024.70245421"
"49003";3572;"PSO, MARCELINO CAMACHO N-S";"URB";"437180.666364402";"4470771.77776629"
"49004";5037;"GRAL, RICARDOS O-E(PAULINA ODIAGA-SALLABERRY)";"URB";"438720.62517664";"4471773.08826381"
"49005";5038;"GRAL, RICARDOS O-E(PAULINA ODIAGA-PE�AFIEL)";"URB";"438633.538351099";"4471719.09086033"
"49006";5039;"GRAL, RICARDOS O-E(ALEJANDRO SANCHEZ-TOBOSO)";"URB";"438417.134079401";"4471558.55168981"
"49007";5040;"GRAL, RICARDOS E-O(SALLABERRY-PAULINA ODIAGA)";"URB";"438713.94838314";"4471775.38548489"
"49008";5041;"GRAL, RICARDOS O-E(CLARISAS-ALEJANDRO SANCHEZ)";"URB";"438245.708475421";"4471433.43651276"
"49009";5042;"GRAL, RICARDOS E-O(ALEJANDRO SANCHEZ-PEDRO DIEZ)";"URB";"438238.683594357";"4471434.5894827"
"49010";5043;"GRAL, RICARDOS O-E(CASTRO ORO-CLARISAS)";"URB";"438049.356385036";"4471266.2942567"
"49011";5044;"GRAL, RICARDOS O-E(OPORTO-CASTRO ORO)";"URB";"437967.015845044";"4471193.78560976"
"49012";5045;"(AFOROS) GRAL, RICARDOS E-O(GAVIOTA-FCO, GARCIA)";"URB";"437711.326791695";"4470985.8138694"
"49013";5046;"(AFOROS) GRAL, RICARDOS O-E(ALEJANDRO MORAN-OPORTO)";"URB";"437757.457626476";"4471018.61675088"
"49014";5047;"GRAL, RICARDOS E-O( FCO, GARCIA-PL, TOROS)";"URB";"437547.319746674";"4470846.16260863"
"49015";5048;"GRAL, RICARDOS O-E(PSO, MARCELINO CAMACHO-PL, TOROS)";"URB";"437351.717403693";"4470746.86544045"
"49016";5049;"GRAL, RICARDOS E-O(PL, TOROS-PSO, PSO, MARCELINO CAMACHO)";"URB";"437341.256473214";"4470746.22703413"
"49017";5050;"GRAL, RICARDOS E-O(PSO, MARCELINO CAMACHO-BATALLA TORRIJOS)";"URB";"437207.226151203";"4470699.2339698"
"49018";5051;"GRAL, RICARDOS O-E(BLASON-PSO, MARCELINO CAMACHO)";"URB";"437141.188365663";"4470629.86818607"
"49019";3684;"GRAL, RICARDOS E-O(BATALLA TORRIJOS-NTRA, SRA, LUZ)";"URB";"437069.760126867";"4470567.05897334"
"49020";5052;"GRAL, RICARDOS O-E(NTRA, SRA, LUZ-BLASON)";"URB";"437051.531192185";"4470543.93283588"
"49021";5053;"GRAL, RICARDOS O-E(REINOSA-NTRA, SRA, LUZ)";"URB";"436926.217859155";"4470465.95757168"
"49022";5054;"GRAL, RICARDOS O-E(PL, TOROS-CLARA CAMPOAMOR)";"URB";"437536.287127442";"4470833.98743009"
"49023";5055;"CLARA CAMPOAMOR S-N";"URB";"437657.054893856";"4470872.95462842"
"49025";5056;"CASTRO ORO S-N";"URB";"438053.997039915";"4471241.64813124"
"49026";5057;"CNO, VIEJO LEGANES S-N(RADIO-GRAL, RICARDOS)";"URB";"438568.093570193";"4471597.73793323"
"49027";5058;"BLASA PEREZ N-S";"URB";"438287.121340244";"4471545.42106267"
"49028";5059;"PEDRO DIEZ N-S";"URB";"438095.977941484";"4471387.49796638"
"49029";3685;"OPORTO S-N(VALLE ORO-GRAL, RICARDOS)(FRENTE-DECHA)";"URB";"437958.792768779";"4471109.15446192"
"49030";3686;"OCA N-S(MATILDE FERNANDEZ-GRAL, RICARDOS) CARRIL IZQUIERDO";"URB";"437819.6374574";"4471177.3206701"
"49031";5060;"PL, TOROS N-S";"URB";"437386.663175383";"4470827.78903863"
"49032";5245;"BLASON S-N";"URB";"437137.775812812";"4470544.54830284"
"49033";5246;"NTRA, SRA, LUZ N-S";"URB";"436935.036224651";"4470530.77591688"
"49034";5247;"GRAL, RICARDOS E-O(PEDRO DIEZ-OCA)";"URB";"438016.704581385";"4471246.40639621"
"49035";5061;"OPORTO S-N(VALLE ORO-GRAL, RICARDOS)(GIRO IZDA,)";"URB";"437955.896939319";"4471104.00282617"
"49036";10025;"OCA N-S(MATILDE FERNANDEZ-GRAL, RICARDOS) CAR CARRIL DERECHO";"URB";"437816.868922609";"4471173.05819813"
"49300";10282;"(MICRO) GRAL, RICARDOS E-O GIRO (PL, TOROS-CLARA CAMPOAMOR)";"URB";"437477.965780442";"4470794.32626455"
"49301";5036;"(MICRO)GRAL, RICARDOS O-E(BLASON-PSO, MARCELINO CAMACHO)GIRO PSO, MARCELINO CAMACHO";"URB";"437213.035251167";"4470698.11964165"
"49400";3447;"(TACTICO) PAULINA ODIAGA E-O";"URB";"438634.440778807";"4471740.93365852"
"50001";5255;"OPORTO O-E(LUIS GOMEZ-CNO VIEJO LEGANES)";"URB";"438121.748368977";"4470947.65331737"
"50002";5063;"OPORTO E-O(ARGUESO-CNO,VIEJO LEGANES)";"URB";"438285.3287707";"4470855.64901648"
"50003";5064;"(AFOROS) OPORTO O-E(ELVAS-PORTALEGRE)";"URB";"438464.551387788";"4470808.80676908"
"50004";5065;"OPORTO O-E(PORTALEGRE-ABRANTES)";"URB";"438619.691959672";"4470778.34311805"
"50004";10250;"OPORTO O-E(PORTALEGRE-ABRANTES)";"URB";"438898.429237727";"4470760.89884799"
"50006";5067;"OPORTO E-O(ABRANTES-PL, ELIPTICA)";"URB";"438814.074269068";"4470762.47549217"
"50007";5068;"BRAGANZA S-N (V�A LUSITANA - ABRANTES)";"URB";"438807.707497478";"4470652.94527846"
"50008";5069;"MARCELO USERA E-O(SAN MAGIN-S, FILIBERTO)";"URB";"439303.274518535";"4470758.08286359"
"50009";5070;"CNO,VIEJO LEGANES S-N(FCO,ICAZA-OPORTO)";"URB";"438194.101103424";"4470774.45360728"
"50010";5071;"PORTALEGRE S-N(AV, ABRANTES-OPORTO)";"URB";"438568.23662704";"4470708.55654742"
"50011";5075;"PORTALEGRE N-S(VALLE ORO-OPORTO)";"URB";"438598.092626118";"4470882.08371842"
"50012";5076;"PORTALEGRE S-N(OPORTO-VALLE ORO)";"URB";"438602.578403025";"4470885.08265063"
"50013";3655;"PORTALEGRE N-S(ALEJANDRO SANCHEZ-VALLE ORO)";"URB";"438596.310911866";"4471037.8192244"
"50014";5077;"(AFOROS) VALLE ORO E-O (ARG�ESO-CNO, VIEJO DE LEGAN�S)";"URB";"438403.121560441";"4470996.3788605"
"50015";5078;"VIA E-O(MERCEDES DOMINGO-PORTALEGRE)";"URB";"438690.638686885";"4470945.79785989"
"50016";5079;"AV, ABRANTES O-E(PORTALEGRE-BRAGANZA)";"URB";"438667.452019234";"4470689.63815462"
"50017";5083;"BRAGANZA N-S(OPORTO-VIA LUSITANA)";"URB";"438762.322318494";"4470717.70040238"
"50018";5084;"P� STA, M� CABEZA S-N (LATERAL)";"URB";"439059.264257216";"4470585.57960259"
"50019";5085;"ANTONIO LEYVA N-S(S, LUCRECIA-PL, ELIPTICA)";"URB";"439133.163384024";"4470910.55489707"
"50020";3742;"P� STA, M� CABEZA N-S (LATERAL)";"URB";"439181.316083485";"4470885.95372686"
"50021";5087;"ANTONIO LEYVA S-N(ALEJANDRO SANCHEZ-STA, LUCRECIA)";"URB";"439165.903949294";"4471035.40481882"
"50022";5088;"ARLANZA E-O";"URB";"439202.946046069";"4470941.89986065"
"50023";5089;"MERCEDES DOMINGO N-S";"URB";"438734.412894002";"4470781.4037463"
"50024";5090;"(AFOROS)VIA LUSITANA E-O(VIANA-PL, ELIPTICA)";"URB";"438952.962818695";"4470663.8354759"
"50025";5091;"(AFOROS) VIA LUSITANA E-O";"URB";"438913.421773969";"4470656.31839118"
"50030";3574;"SAN VICENTE PAUL S-N";"URB";"438374.488297591";"4470804.15214716"
"50037";3634;"ANTONIO LEYVA S-N (ARLANZA-GUADALETE)";"URB";"439170.97286946";"4471038.95553218"
"50038";10257;"MERCEDES DOMINGO N-S (SANTIAGO PRIETO - VIA)";"URB";"438764.580033489";"4470950.14972796"
"50039";10256;"MERCEDES DOMINGO S-N (JULIO DOMINGO-VIA)";"URB";"438756.601260758";"4470903.70803052"
"50041";10251;"VALLE DE ORO E-O (PORTALEGRE - ARG�ESO)";"URB";"438499.670000404";"4470977.53413729"
"50300";3635;"(MICRO)MARCELO USERA CCTV";"URB";"439164.006974246";"4470763.61528204"
"50301";10332;"(MICRO)PSO, STA, M� CABEZA S-N";"URB";"439086.054884235";"4470687.89124204"
"50400";5093;"(TACTICO) DR, ESPINA N-S";"URB";"438097.094234734";"4470982.68751242"
"50401";3687;"(TACTICO) LUIS GOMEZ S-N";"URB";"438061.823227531";"4470965.29015837"
"50402";3573;"(TACTICO) ARGUESO N-S";"URB";"438380.904404919";"4470842.11576112"
"50403";3633;"(TACTICO)SAN FILIBERTO N-S";"URB";"439198.660585758";"4470788.97395994"
"50404";5094;"(TACTICO) GUADALETE E-O";"URB";"439225.835429773";"4471195.91885207"
"50405";5098;"(TACTICO) ALEJANDRO SANCHEZ O-E";"URB";"439191.133901093";"4471194.85148442"
"50406";3551;"(TACTICO) NAVAHONDA O-E";"URB";"439283.029354031";"4471616.07281769"
"51001";3576;"OCA ENTRE ALFARO Y NTRA,SRA,DE VALVANERA SENTIDO O-E";"URB";"437510.559975307";"4471257.72281355"
"51004";5101;"OCA ENTRE HALC�N Y BRUNO GARC�A SENTIDO E-O";"URB";"436917.392533534";"4471113.96768379"
"51005";5102;"OCA ENTRE BRUNO GARC�A Y HALC�N SENTIDO O-E";"URB";"436928.016304075";"4471112.76758873"
"51006";5105;"OCA ENTRADA CRUCE  A 110M L�NEA DE PARADA SENTIDO S-N";"URB";"437762.673300906";"4471214.09101316"
"51009";5108;"HALC�N S-N (VENCEJO - DR, URQUIOLA)";"URB";"436964.245033852";"4471041.75159696"
"51013";5110;"VIA CARPETANA ENTRADA CRUCE A 80M LINEA DE PARADA SENTIDO N-S";"URB";"436815.117555899";"4471172.78856131"
"51018";5115;"NTRA,SRA, VALVANERA N-S (ACEUCHAL-PL, ALMODOVAR)";"URB";"437557.058243167";"4471331.20672827"
"51019";5118;"ZAIDA E-O";"URB";"437622.086606553";"4471327.45792822"
"51020";5119;"LAGUNA S-N (VENCEJO - DR, URQUIOLA)";"URB";"437014.24275211";"4471037.01767134"
"51021";5120;"PSO, MARCELINO CAMACHO O-E(EULALIA GIL-CASTROJERIZ)";"URB";"437086.150718665";"4470881.30136225"
"51022";5121;"PSO, MARCELINO CAMACHO ENTRE GRAL,RICARDOS Y CASTROJERIZ SENTIDO SE-NO";"URB";"437170.370728725";"4470788.84875267"
"51023";5122;"PSO, MARCELINO CAMACHO E-O(CASTROJERIZ-LAGUNA)";"URB";"437089.892288039";"4470881.7262138"
"51024";3481;"CASTROJERIZ SENTIDO NE-SO";"URB";"437170.283144327";"4470883.23300027"
"51025";5123;"VIA CARPETANA ENTRE CASIMIRO ESCUDERO Y LUIS FEITO SENTIDO S-N";"URB";"436907.634832541";"4471378.29205203"
"51026";5124;"VIA CARPETANA ENTRE LE�N V Y L,FEITO N-S";"URB";"436918.698736865";"4471407.17303784"
"51300";10358;"(MICRO)HOSPITAL G�MEZ ULLA (SALIDA)";"URB";"436698.397905662";"4471093.61554321"
"52006";6118;"Camino Vinateros  - Ca�ada-Av, Moratalaz";"URB";"445295.183516824";"4473155.70484297"
"52007";6119;"Camino Vinateros - Av, Moratalaz-Ca�ada";"URB";"445302.613257426";"4473143.1251395"
"52013";6124;"C/, Pico Artilleros - Hacienda de Pavones-Camino Vinateros";"URB";"445494.142418044";"4472820.70855581"
"52014";6125;"C/, Pico Artilleros - Luis de Hoyos Sa�nz-Camino Vinateros";"URB";"445630.582693598";"4472965.59909637"
"52406";3781;"C/, El Bosco  - Maruja Garc�a Romero-Ram�n P�rez Ayala";"URB";"444495.000444195";"4472816.32003772"
"52407";6129;"C/, El Bosco - Maruja Garc�a Romero-Cer�mica";"URB";"444455.334590595";"4472846.64676843"
"52408";6130;"Acceso desde V�a Servicio A-3 - El Bosco-A-3";"URB";"444472.3918186";"4472849.66297835"
"52409";6131;"Acceso V�a Servicio A-3 - El Bosco-A-3";"URB";"444464.681909315";"4472856.87819854"
"52410";6132;"C/, Maruja Garc�a Romero - Maruja Garc�a Romero-El Bosco";"URB";"444454.960383031";"4472806.62445831"
"53001";6133;"Av, Marqu�s de Corbera  - M-30-Ricardo Ort�z";"URB";"444239.271094039";"4474776.14509908"
"53002";6134;"Av, Marqu�s de Corbera - Montejurra-Ricardo Ort�z";"URB";"444399.576180418";"4474938.85583473"
"53003";10306;"Av, Marqu�s de Corbera - Montejurra-Mar�a Teresa Saenz";"URB";"444655.884128088";"4475166.22114554"
"53004";6136;"Av, Marqu�s de Corbera - Mar�a Teresa Saenz-Montejurra";"URB";"444697.003232877";"4475218.13650546"
"53005";6137;"Av, Marqu�s de Corbera - Mar�a Teresa Saenz de Heredia-Santa Prisca";"URB";"444757.813900531";"4475261.65943665"
"53006";3487;"Av, Marqu�s de Corbera - Hermanos Machado-Santa Prisca";"URB";"444938.638100366";"4475496.54049924"
"53007";6138;"C/, Francisco Villaespesa  - Salas Barbadillo-Ezequiel Solana";"URB";"445324.466386415";"4475597.78141088"
"53008";6139;"C/, Francisco Villaespesa - Berastegui-Ezequiel Solana";"URB";"445462.550573207";"4475632.80736062"
"53009";6140;"C/, Ascao  - Berastegui-Gutierre de Cetina";"URB";"445550.896047472";"4475639.92584417"
"53010";6141;"C/, Ascao - Emilio Ferrari-Gutierre de Cetina";"URB";"445652.160583855";"4475713.95534292"
"53011";6142;"C/, Ascao  - Luis Ru�z-Emilio Ferrari";"URB";"445811.429285112";"4475800.08734086"
"53012";6143;"C/, Ascao  - Jos� Arcones Gil-Luis Ru�z";"URB";"445935.426633657";"4475866.96486837"
"53013";6144;"C/, Vital Aza - Luis Ru�z-Emilio Ferrari";"URB";"445631.70471563";"4475951.25158548"
"53014";6145;"C/, Poeta Blas de Otero - Poeta Blas de Otero-Av, Marqu�s de Corbera";"URB";"444371.963997363";"4474827.58166048"
"53015";6146;"C/, Santa Prisca - Cementerio-Av, Marqu�s de Corbera";"URB";"444949.585543816";"4475366.19029091"
"53016";6147;"C/, Gutierrez de Cetina  - Vital Aza-Ascao";"URB";"445566.328389296";"4475747.76030453"
"53017";10302;"AV, Marqu�s de Corbera - Jos� Luis Arrese - Montejurra";"URB";"444360.871417575";"4474892.13687474"
"53018";6148;"C/, Emilio Ferrari - Vital Aza-Esteban Collantes";"URB";"445586.324075376";"4475863.65375413"
"53019";6149;"Av, Marqu�s de Corbera  - Santa Prisca-Av, Daroca";"URB";"444905.41589025";"4475418.18624026"
"53020";6150;"C/, Ascao - Emilio Ferrari-Luis Ru�z";"URB";"445754.754045714";"4475747.69161871"
"53021";10300;"C/, Poeta Blas de Otero - Poeta Blas de Otero-Mar�a Teresa S�enz de Heredia";"URB";"444429.793417472";"4474754.65170418"
"53022";6152;"C/, Poeta Blas de Otero - Santa Irene-F�lix Rodr�guez de la Fuente";"URB";"444540.736765559";"4474641.03851197"
"53023";6153;"C/, Ricardo Ort�z  - San Emilio-Av, Marqu�s de Corbera";"URB";"444256.981890733";"4474955.21083996"
"53024";6154;"C/, Santa Prisca - Av, Marqu�s de Corbera-Cementerio";"URB";"444959.915049164";"4475361.86268416"
"53025";6155;"Av, Daroca - Av, Daroca-Santa Genoveva";"URB";"444988.825380799";"4475439.50248649"
"53026";6156;"Av, Daroca  - Lago Constanza-Trece Rosas";"URB";"445165.937799158";"4475335.00511309"
"53027";6157;"Av, Daroca - Lago Constanza-Ledesma";"URB";"445206.268244153";"4475323.26374763"
"53028";6158;"Av, Daroca - Av, Francisco Largo Caballero-Lago Constanza";"URB";"445301.547668555";"4475255.5536667"
"53029";6159;"Av, Trece Rosas  - Av, Trece Rosas-Pl, Agust�n Gonz�lez";"URB";"445119.49083493";"4475284.90227199"
"53030";3648;"C/, Lago Constanza (puerta principal Cementerio) - Lago Constanza-Av, Daroca";"URB";"445249.533996631";"4475242.01254783"
"53031";6160;"C/, Lago Constanza - Arriaga-Av, Daroca";"URB";"445235.99731905";"4475372.60738003"
"53032";6161;"C/, Jos� Mar�a Pereda  - Servando Batanero-Francisco Villaespesa";"URB";"445055.543989888";"4475620.52215161"
"53033";3649;"C/, Ezequiel Solana  - Ezequiel Solana-Francisco Villaespesa";"URB";"445422.953907624";"4475547.55450044"
"53034";6162;"C/, Ezequiel Solana  - Servando Batanero- Francisco Villaespesa";"URB";"445339.701583412";"4475680.32389037"
"53035";6163;"C/, Ezequiel Solana  - Ezequiel Solana-Vital Aza";"URB";"445266.500861428";"4475807.93911137"
"53036";6164;"C/, Vital Aza - Gutierre de Cetina-Ezequiel Solana";"URB";"445352.812401632";"4475803.23946815"
"53037";6165;"C/, Vital Aza - Instituci�n Libre Ense�anza-Jos� Arcones Gil";"URB";"445935.499321355";"4476115.74374502"
"53038";10301;"C/, Jos� Luis Arrese - Av, Marqu�s de Corbera-Traves�a Jos� Luis Arrese";"URB";"444361.098517385";"4474833.11774164"
"53039";6166;"Av, Marqu�s de Corbera - Ricardo Ort�z-Montejurra";"URB";"444499.262542278";"4475022.94476302"
"53040";10308;"Av, M�rques de Corbera - Gerardo Cord�n-Jos� Barbastre";"URB";"444789.395369368";"4475305.39888942"
"53041";6167;"C/, Luis Ruiz  - Vital Aza-Ascao";"URB";"445791.317556405";"4475888.16741081"
"53042";6168;"C/, Luis Ru�z - Braulio Guti�rrez-Francisco Rioja";"URB";"445899.907829586";"4475696.17242167"
"53043";6169;"C/, Francisco Rioja - Francisco Rioja-Luis Ru�z";"URB";"445823.638071841";"4475687.19788511"
"53044";6170;"C/, Francisco Villaespesa - Jos� Mar�a Pereda-Ledesma";"URB";"445081.946275365";"4475561.95873209"
"53045";6171;"C/, Francisco Villaespesa  - Lago Constanza-Ledesma";"URB";"445183.706115897";"4475589.32394187"
